Timestamp,Time(s),Mode,Pos_X,Pos_Y,Pos_Z,Yaw,AI_Detections,Alerts
11:46:06.771,417.54,OFFBOARD,-8.79,-5.98,1.5,-0.11,0,None
11:46:07.231,418.0,OFFBOARD,-7.66,-5.9,1.5,0.24,0,None
11:46:07.703,418.48,OFFBOARD,-6.29,-5.36,1.5,0.49,0,None
11:46:08.185,418.96,OFFBOARD,-4.84,-4.43,1.5,0.64,0,None
11:46:08.642,419.41,OFFBOARD,-3.24,-3.12,1.5,0.73,0,None
11:46:09.115,419.89,OFFBOARD,-1.57,-1.56,1.5,0.77,0,None
11:46:09.575,420.35,OFFBOARD,0.1,0.1,1.5,0.79,0,None
11:46:10.049,420.82,OFFBOARD,1.76,1.74,1.5,0.77,0,None
11:46:10.497,421.27,OFFBOARD,3.45,3.3,1.5,0.72,0,None
11:46:10.936,421.71,OFFBOARD,4.95,4.51,1.5,0.63,0,None
11:46:11.398,422.17,OFFBOARD,6.33,5.38,1.5,0.48,0,None
11:46:11.869,422.64,OFFBOARD,7.68,5.9,1.5,0.23,0,None
11:46:12.390,423.16,OFFBOARD,8.92,5.97,1.5,-0.16,0,None
11:46:13.075,423.85,OFFBOARD,10.07,5.48,1.5,-0.64,0,None
11:46:13.580,424.35,OFFBOARD,11.17,4.07,1.5,-1.11,0,None
11:46:14.094,424.87,OFFBOARD,11.71,2.58,1.5,-1.33,0,None
11:46:14.580,425.35,OFFBOARD,11.97,0.83,1.5,-1.5,0,None
11:46:15.047,425.82,OFFBOARD,11.96,-0.95,1.5,-1.65,0,None
11:46:15.484,426.26,OFFBOARD,11.72,-2.54,1.5,-1.81,0,None
11:46:15.937,426.71,OFFBOARD,11.28,-3.85,1.5,-1.99,0,None
11:46:16.368,427.14,OFFBOARD,10.61,-4.96,1.5,-2.26,0,None
11:46:16.848,427.62,OFFBOARD,9.79,-5.66,1.5,-2.62,0,None
11:46:17.347,428.12,OFFBOARD,8.69,-5.99,1.5,-3.07,0,None
11:46:17.768,428.54,OFFBOARD,7.37,-5.82,1.5,2.84,0,None
11:46:18.272,429.05,OFFBOARD,6.1,-5.26,1.5,2.63,0,None
11:46:18.717,429.49,OFFBOARD,4.52,-4.19,1.5,2.48,0,None
11:46:19.301,430.07,OFFBOARD,3.01,-2.92,1.5,2.41,0,None
11:46:19.766,430.54,OFFBOARD,0.94,-0.94,1.5,2.36,0,None
11:46:20.287,431.06,OFFBOARD,-0.71,0.71,1.5,2.36,0,None
11:46:21.119,431.89,OFFBOARD,-2.78,2.7,1.5,2.4,0,None
11:46:21.608,432.38,OFFBOARD,-5.46,4.86,1.5,2.56,0,None
11:46:22.035,432.81,OFFBOARD,-6.92,5.65,1.5,2.75,0,None
11:46:22.515,433.29,OFFBOARD,-8.09,5.98,1.5,3.02,0,None
11:46:22.970,433.74,OFFBOARD,-9.32,5.87,1.5,-2.82,0,None
11:46:23.405,434.18,OFFBOARD,-10.23,5.35,1.5,-2.43,0,None
11:46:23.840,434.61,OFFBOARD,-10.97,4.45,1.5,-2.11,0,None
11:46:24.283,435.06,OFFBOARD,-11.51,3.27,1.5,-1.9,0,None
11:46:24.731,435.5,OFFBOARD,-11.86,1.82,1.5,-1.73,0,None
11:46:25.191,435.96,OFFBOARD,-12.0,0.23,1.5,-1.59,0,None
11:46:25.661,436.43,OFFBOARD,-11.92,-1.41,1.5,-1.45,0,None
11:46:26.099,436.87,OFFBOARD,-11.6,-2.97,1.5,-1.28,0,None
11:46:26.595,437.37,OFFBOARD,-11.1,-4.22,1.5,-1.08,0,None
11:46:27.066,437.84,OFFBOARD,-10.29,-5.29,1.5,-0.74,0,None
11:46:27.529,438.3,OFFBOARD,-9.32,-5.87,1.5,-0.32,0,None
11:46:28.035,438.81,OFFBOARD,-8.18,-5.98,1.5,0.1,0,None
11:46:28.514,439.29,OFFBOARD,-6.75,-5.58,1.5,0.42,0,None
11:46:28.960,439.73,OFFBOARD,-5.26,-4.73,1.5,0.6,0,None
11:46:29.405,440.18,OFFBOARD,-3.86,-3.65,1.5,0.7,0,None
11:46:29.849,440.62,OFFBOARD,-2.25,-2.21,1.5,0.76,0,None
11:46:30.279,441.05,OFFBOARD,-0.65,-0.65,1.5,0.78,0,None
11:46:30.742,441.52,OFFBOARD,0.93,0.93,1.5,0.78,0,None
11:46:31.175,441.95,OFFBOARD,2.51,2.45,1.5,0.75,0,None
11:46:31.672,442.44,OFFBOARD,4.05,3.82,1.5,0.69,0,None
11:46:32.262,443.03,OFFBOARD,5.69,5.01,1.5,0.56,0,None
11:46:32.853,443.63,OFFBOARD,7.41,5.83,1.5,0.29,0,None
11:46:33.746,444.52,OFFBOARD,9.08,5.94,1.5,-0.22,0,None
11:46:34.320,445.09,OFFBOARD,10.76,4.76,1.5,-0.94,0,None
11:46:34.970,445.74,OFFBOARD,11.53,3.21,1.5,-1.25,0,None
11:46:35.431,446.2,OFFBOARD,11.96,1.03,1.5,-1.48,0,None
11:46:35.884,446.66,OFFBOARD,11.99,-0.56,1.5,-1.62,0,None
11:46:36.325,447.1,OFFBOARD,11.8,-2.16,1.5,-1.76,0,None
11:46:36.840,447.61,OFFBOARD,11.39,-3.57,1.5,-1.94,0,None
11:46:37.305,448.08,OFFBOARD,10.68,-4.86,1.5,-2.23,0,None
11:46:37.752,448.52,OFFBOARD,9.81,-5.65,1.5,-2.61,0,None
11:46:38.204,448.98,OFFBOARD,8.8,-5.98,1.5,-3.03,0,None
11:46:38.758,449.53,OFFBOARD,7.61,-5.88,1.5,2.89,0,None
11:46:39.272,450.04,OFFBOARD,5.98,-5.18,1.5,2.62,0,None
11:46:39.797,450.57,OFFBOARD,4.29,-4.01,1.5,2.47,0,None
11:46:40.350,451.12,OFFBOARD,2.39,-2.34,1.5,2.39,0,None
11:46:41.149,451.92,OFFBOARD,0.46,-0.46,1.5,2.36,0,None
11:46:42.007,452.78,OFFBOARD,-2.52,2.46,1.5,2.39,0,None
11:46:42.485,453.26,OFFBOARD,-5.23,4.71,1.5,2.54,0,None
11:46:42.970,453.74,OFFBOARD,-6.72,5.57,1.5,2.72,0,None
11:46:43.456,454.23,OFFBOARD,-8.07,5.97,1.5,3.01,0,None
11:46:43.910,454.68,OFFBOARD,-9.3,5.88,1.5,-2.83,0,None
11:46:44.576,455.35,OFFBOARD,-10.25,5.33,1.5,-2.42,0,None
11:46:45.091,455.86,OFFBOARD,-11.3,3.81,1.5,-1.98,0,None
11:46:45.604,456.38,OFFBOARD,-11.78,2.23,1.5,-1.77,0,None
11:46:46.293,457.07,OFFBOARD,-11.99,0.47,1.5,-1.61,0,None
11:46:46.953,457.73,OFFBOARD,-11.81,-2.08,1.5,-1.39,0,None
11:46:47.883,458.66,OFFBOARD,-11.22,-3.98,1.5,-1.13,0,None
11:46:48.756,459.53,OFFBOARD,-9.58,-5.77,1.5,-0.43,0,None
11:46:49.381,460.16,OFFBOARD,-7.41,-5.83,1.5,0.29,0,None
11:46:49.991,460.76,OFFBOARD,-5.4,-4.82,1.5,0.59,0,None
11:46:50.507,461.28,OFFBOARD,-3.48,-3.33,1.5,0.72,0,None
11:46:51.175,461.95,OFFBOARD,-1.66,-1.64,1.5,0.77,0,None
11:46:51.644,462.42,OFFBOARD,0.71,0.71,1.5,0.78,0,None
11:46:52.116,462.89,OFFBOARD,2.4,2.35,1.5,0.75,0,None
11:46:52.571,463.34,OFFBOARD,4.04,3.8,1.5,0.69,0,None
11:46:53.133,463.91,OFFBOARD,5.52,4.9,1.5,0.58,0,None
11:46:53.579,464.35,OFFBOARD,7.23,5.77,1.5,0.33,0,None
11:46:54.708,465.48,OFFBOARD,8.45,6.0,1.5,0.01,0,None
11:46:55.199,465.97,OFFBOARD,10.8,4.71,1.5,-0.96,0,None
11:46:55.644,466.42,OFFBOARD,11.44,3.44,1.5,-1.22,0,None
11:46:56.114,466.89,OFFBOARD,11.82,2.04,1.5,-1.39,0,None
11:46:56.599,467.37,OFFBOARD,11.99,0.36,1.5,-1.54,0,None
11:46:57.069,467.84,OFFBOARD,11.92,-1.39,1.5,-1.69,0,None
11:46:57.535,468.31,OFFBOARD,11.6,-2.97,1.5,-1.86,0,None
11:46:58.029,468.8,OFFBOARD,11.05,-4.3,1.5,-2.08,0,None
11:46:58.501,469.27,OFFBOARD,10.26,-5.32,1.5,-2.41,0,None
11:46:58.963,469.74,OFFBOARD,9.27,-5.89,1.5,-2.85,0,None
11:46:59.702,470.48,OFFBOARD,8.1,-5.98,1.5,3.02,0,None
11:47:00.355,471.13,OFFBOARD,5.98,-5.18,1.5,2.62,0,None
11:47:01.263,472.04,OFFBOARD,3.78,-3.59,1.5,2.44,0,None
11:47:01.840,472.61,OFFBOARD,0.57,-0.57,1.5,2.36,0,None
11:47:02.511,473.28,OFFBOARD,-1.46,1.45,1.5,2.37,0,None
11:47:03.120,473.89,OFFBOARD,-3.88,3.67,1.5,2.45,0,None
11:47:03.712,474.48,OFFBOARD,-5.81,5.09,1.5,2.6,0,None
11:47:04.170,474.94,OFFBOARD,-7.53,5.86,1.5,2.88,0,None
11:47:04.620,475.39,OFFBOARD,-8.75,5.99,1.5,-3.05,0,None
11:47:05.056,475.83,OFFBOARD,-9.76,5.68,1.5,-2.64,0,None
11:47:05.541,476.31,OFFBOARD,-10.61,4.95,1.5,-2.26,0,None
11:47:05.986,476.76,OFFBOARD,-11.31,3.77,1.5,-1.98,0,None
11:47:06.464,477.24,OFFBOARD,-11.74,2.42,1.5,-1.79,0,None
11:47:06.957,477.73,OFFBOARD,-11.97,0.8,1.5,-1.64,0,None
11:47:07.461,478.23,OFFBOARD,-11.95,-1.04,1.5,-1.48,0,None
11:47:07.917,478.69,OFFBOARD,-11.67,-2.72,1.5,-1.32,0,None
11:47:08.341,479.11,OFFBOARD,-11.19,-4.04,1.5,-1.12,0,None
11:47:08.806,479.58,OFFBOARD,-10.54,-5.04,1.5,-0.85,0,None
11:47:09.242,480.01,OFFBOARD,-9.64,-5.74,1.5,-0.46,0,None
11:47:09.725,480.5,OFFBOARD,-8.64,-6.0,1.5,-0.05,0,None
11:47:10.166,480.94,OFFBOARD,-7.34,-5.81,1.5,0.31,0,None
11:47:10.632,481.41,OFFBOARD,-6.01,-5.2,1.5,0.52,0,None
11:47:11.127,481.9,OFFBOARD,-4.51,-4.18,1.5,0.66,0,None
11:47:11.558,482.33,OFFBOARD,-2.87,-2.79,1.5,0.74,0,None
11:47:12.015,482.79,OFFBOARD,-1.28,-1.27,1.5,0.78,0,None
11:47:12.451,483.22,OFFBOARD,0.33,0.33,1.5,0.78,0,None
11:47:12.921,483.69,OFFBOARD,1.94,1.92,1.5,0.77,0,None
11:47:13.373,484.15,OFFBOARD,3.54,3.38,1.5,0.71,0,None
11:47:13.872,484.64,OFFBOARD,5.07,4.6,1.5,0.62,0,None
11:47:14.331,485.1,OFFBOARD,6.64,5.53,1.5,0.44,0,None
11:47:15.198,485.97,OFFBOARD,7.94,5.95,1.5,0.17,0,None
11:47:16.032,486.8,OFFBOARD,10.12,5.44,1.5,-0.67,0,None
11:47:16.744,487.52,OFFBOARD,11.32,3.75,1.5,-1.17,0,None
11:47:17.280,488.05,OFFBOARD,11.92,1.41,1.5,-1.45,0,None
11:47:17.827,488.6,OFFBOARD,11.99,-0.46,1.5,-1.61,0,None
11:47:18.308,489.08,OFFBOARD,11.76,-2.36,1.5,-1.79,0,None
11:47:18.774,489.55,OFFBOARD,11.29,-3.83,1.5,-1.99,0,None
11:47:19.257,490.03,OFFBOARD,10.58,-4.99,1.5,-2.27,0,None
11:47:19.724,490.5,OFFBOARD,9.69,-5.71,1.5,-2.66,0,None
11:47:20.189,490.96,OFFBOARD,8.61,-6.0,1.5,-3.1,0,None
11:47:20.662,491.43,OFFBOARD,7.36,-5.81,1.5,2.84,0,None
11:47:21.178,491.95,OFFBOARD,5.9,-5.14,1.5,2.61,0,None
11:47:21.656,492.43,OFFBOARD,4.28,-4.0,1.5,2.47,0,None
11:47:22.145,492.92,OFFBOARD,2.64,-2.58,1.5,2.39,0,None
11:47:22.638,493.41,OFFBOARD,0.9,-0.9,1.5,2.36,0,None
11:47:23.128,493.9,OFFBOARD,-0.88,0.88,1.5,2.36,0,None
11:47:23.631,494.4,OFFBOARD,-2.65,2.58,1.5,2.39,0,None
11:47:24.124,494.9,OFFBOARD,-4.38,4.08,1.5,2.47,0,None
11:47:24.954,495.73,OFFBOARD,-5.95,5.17,1.5,2.61,0,None
11:47:25.443,496.22,OFFBOARD,-8.35,6.0,1.5,3.1,0,None
11:47:26.085,496.86,OFFBOARD,-9.52,5.8,1.5,-2.74,0,None
11:47:26.574,497.35,OFFBOARD,-10.78,4.74,1.5,-2.19,0,None
11:47:27.015,497.79,OFFBOARD,-11.4,3.55,1.5,-1.94,0,None
11:47:27.451,498.22,OFFBOARD,-11.8,2.14,1.5,-1.76,0,None
11:47:27.909,498.68,OFFBOARD,-11.98,0.63,1.5,-1.62,0,None
11:47:28.353,499.13,OFFBOARD,-11.96,-1.0,1.5,-1.49,0,None
11:47:28.794,499.57,OFFBOARD,-11.72,-2.51,1.5,-1.34,0,None
11:47:29.252,500.03,OFFBOARD,-11.26,-3.9,1.5,-1.14,0,None
11:47:29.686,500.46,OFFBOARD,-10.59,-4.98,1.5,-0.87,0,None
11:47:30.154,500.93,OFFBOARD,-9.77,-5.67,1.5,-0.51,0,None
11:47:30.574,501.35,OFFBOARD,-8.75,-5.99,1.5,-0.09,0,None
11:47:31.024,501.8,OFFBOARD,-7.58,-5.88,1.5,0.25,0,None
11:47:31.496,502.27,OFFBOARD,-6.25,-5.34,1.5,0.49,0,None
11:47:31.946,502.72,OFFBOARD,-4.78,-4.38,1.5,0.64,0,None
11:47:32.388,503.16,OFFBOARD,-3.26,-3.14,1.5,0.72,0,None
11:47:32.825,503.6,OFFBOARD,-1.67,-1.66,1.5,0.77,0,None
11:47:33.250,504.02,OFFBOARD,-0.12,-0.12,1.5,0.79,0,None
11:47:33.695,504.47,OFFBOARD,1.36,1.36,1.5,0.78,0,None
11:47:34.166,504.94,OFFBOARD,3.0,2.91,1.5,0.73,0,None
11:47:34.598,505.37,OFFBOARD,4.54,4.2,1.5,0.66,0,None
11:47:35.047,505.82,OFFBOARD,5.98,5.19,1.5,0.53,0,None
11:47:35.519,506.29,OFFBOARD,7.31,5.8,1.5,0.31,0,None
11:47:35.950,506.72,OFFBOARD,8.6,6.0,1.5,-0.04,0,None
11:47:36.446,507.22,OFFBOARD,9.59,5.77,1.5,-0.43,0,None
11:47:36.895,507.67,OFFBOARD,10.55,5.03,1.5,-0.85,0,None
11:47:37.354,508.13,OFFBOARD,11.22,3.98,1.5,-1.13,0,None
11:47:37.774,508.55,OFFBOARD,11.7,2.6,1.5,-1.33,0,None
11:47:38.219,508.99,OFFBOARD,11.94,1.17,1.5,-1.47,0,None
11:47:38.659,509.43,OFFBOARD,11.99,-0.43,1.5,-1.61,0,None
11:47:39.112,509.88,OFFBOARD,11.83,-1.98,1.5,-1.75,0,None
11:47:39.582,510.35,OFFBOARD,11.44,-3.47,1.5,-1.93,0,None
11:47:40.056,510.83,OFFBOARD,10.84,-4.66,1.5,-2.17,0,None
11:47:40.498,511.27,OFFBOARD,9.98,-5.54,1.5,-2.54,0,None
11:47:40.971,511.74,OFFBOARD,9.0,-5.95,1.5,-2.95,0,None
11:47:41.420,512.19,OFFBOARD,7.82,-5.93,1.5,2.95,0,None
11:47:41.895,512.67,OFFBOARD,6.49,-5.46,1.5,2.68,0,None
11:47:42.323,513.1,OFFBOARD,5.02,-4.56,1.5,2.52,0,None
11:47:42.762,513.53,OFFBOARD,3.57,-3.41,1.5,2.43,0,None
11:47:43.227,514.0,OFFBOARD,2.06,-2.03,1.5,2.38,0,None
11:47:43.671,514.44,OFFBOARD,0.46,-0.46,1.5,2.36,0,None
11:47:44.120,514.89,OFFBOARD,-1.22,1.21,1.5,2.36,0,None
11:47:44.617,515.39,OFFBOARD,-2.81,2.74,1.5,2.4,0,None
11:47:45.107,515.88,OFFBOARD,-4.51,4.18,1.5,2.48,0,None
11:47:45.569,516.34,OFFBOARD,-6.1,5.26,1.5,2.63,0,None
11:47:46.020,516.79,OFFBOARD,-7.48,5.85,1.5,2.86,0,None
11:47:46.491,517.26,OFFBOARD,-8.67,5.99,1.5,-3.08,0,None
11:47:46.934,517.71,OFFBOARD,-9.75,5.69,1.5,-2.64,0,None
11:47:47.414,518.19,OFFBOARD,-10.59,4.98,1.5,-2.27,0,None
11:47:47.908,518.68,OFFBOARD,-11.29,3.82,1.5,-1.98,0,None
11:47:48.359,519.13,OFFBOARD,-11.77,2.3,1.5,-1.78,0,None
11:47:48.806,519.58,OFFBOARD,-11.98,0.73,1.5,-1.63,0,None
11:47:49.252,520.02,OFFBOARD,-11.97,-0.87,1.5,-1.5,0,None
11:47:49.728,520.5,OFFBOARD,-11.74,-2.41,1.5,-1.35,0,None
11:47:50.210,520.98,OFFBOARD,-11.27,-3.87,1.5,-1.15,0,None
11:47:50.667,521.44,OFFBOARD,-10.56,-5.01,1.5,-0.86,0,None
11:47:51.126,521.9,OFFBOARD,-9.71,-5.71,1.5,-0.48,0,None
11:47:51.585,522.36,OFFBOARD,-8.61,-6.0,1.5,-0.04,0,None
11:47:52.044,522.82,OFFBOARD,-7.44,-5.84,1.5,0.29,0,None
11:47:52.482,523.25,OFFBOARD,-6.06,-5.23,1.5,0.52,0,None
11:47:52.925,523.7,OFFBOARD,-4.68,-4.31,1.5,0.65,0,None
11:47:53.390,524.16,OFFBOARD,-3.13,-3.03,1.5,0.73,0,None
11:47:53.876,524.65,OFFBOARD,-1.5,-1.49,1.5,0.77,0,None
11:47:54.385,525.16,OFFBOARD,0.28,0.28,1.5,0.78,0,None
11:47:54.818,525.59,OFFBOARD,2.06,2.03,1.5,0.76,0,None
11:47:55.260,526.03,OFFBOARD,3.61,3.44,1.5,0.71,0,None
11:47:55.705,526.48,OFFBOARD,5.05,4.58,1.5,0.62,0,None
11:47:56.174,526.95,OFFBOARD,6.48,5.45,1.5,0.46,0,None
11:47:56.632,527.4,OFFBOARD,7.82,5.93,1.5,0.2,0,None
11:47:57.121,527.89,OFFBOARD,9.0,5.95,1.5,-0.19,0,None
11:47:57.614,528.39,OFFBOARD,10.08,5.47,1.5,-0.65,0,None
11:47:58.100,528.87,OFFBOARD,10.93,4.51,1.5,-1.01,0,None
11:47:58.566,529.34,OFFBOARD,11.53,3.19,1.5,-1.26,0,None
11:47:59.024,529.8,OFFBOARD,11.88,1.67,1.5,-1.43,0,None
11:47:59.480,530.25,OFFBOARD,12.0,0.08,1.5,-1.56,0,None
11:47:59.948,530.72,OFFBOARD,11.9,-1.56,1.5,-1.71,0,None
11:48:00.389,531.16,OFFBOARD,11.56,-3.1,1.5,-1.87,0,None
11:48:00.836,531.61,OFFBOARD,11.04,-4.32,1.5,-2.08,0,None
11:48:01.329,532.1,OFFBOARD,10.29,-5.29,1.5,-2.4,0,None
11:48:01.804,532.58,OFFBOARD,9.26,-5.89,1.5,-2.85,0,None
11:48:02.246,533.02,OFFBOARD,8.12,-5.98,1.5,3.03,0,None
11:48:02.693,533.47,OFFBOARD,6.87,-5.63,1.5,2.74,0,None
11:48:03.133,533.91,OFFBOARD,5.48,-4.88,1.5,2.56,0,None
11:48:03.577,534.35,OFFBOARD,4.05,-3.81,1.5,2.45,0,None
11:48:04.020,534.79,OFFBOARD,2.51,-2.45,1.5,2.39,0,None
11:48:04.484,535.26,OFFBOARD,0.91,-0.9,1.5,2.36,0,None
11:48:04.923,535.7,OFFBOARD,-0.77,0.77,1.5,2.36,0,None
11:48:05.356,536.13,OFFBOARD,-2.26,2.22,1.5,2.38,0,None
11:48:05.810,536.58,OFFBOARD,-3.81,3.61,1.5,2.44,0,None
11:48:06.312,537.08,OFFBOARD,-5.35,4.79,1.5,2.55,0,None
11:48:06.744,537.52,OFFBOARD,-6.88,5.64,1.5,2.74,0,None
11:48:07.195,537.97,OFFBOARD,-8.09,5.98,1.5,3.02,0,None
11:48:07.601,538.37,OFFBOARD,-9.21,5.9,1.5,-2.87,0,None
11:48:08.031,538.8,OFFBOARD,-10.07,5.47,1.5,-2.5,0,None
11:48:08.489,539.26,OFFBOARD,-10.82,4.67,1.5,-2.17,0,None
11:48:08.941,539.71,OFFBOARD,-11.44,3.46,1.5,-1.92,0,None
11:48:09.410,540.18,OFFBOARD,-11.83,2.0,1.5,-1.75,0,None
11:48:09.893,540.67,OFFBOARD,-11.99,0.35,1.5,-1.6,0,None
11:48:10.374,541.15,OFFBOARD,-11.92,-1.35,1.5,-1.45,0,None
11:48:10.845,541.62,OFFBOARD,-11.6,-2.97,1.5,-1.28,0,None
11:48:11.313,542.09,OFFBOARD,-11.06,-4.29,1.5,-1.06,0,None
11:48:11.762,542.53,OFFBOARD,-10.29,-5.29,1.5,-0.74,0,None
11:48:12.240,543.01,OFFBOARD,-9.35,-5.86,1.5,-0.33,0,None
11:48:12.670,543.44,OFFBOARD,-8.22,-5.99,1.5,0.08,0,None
11:48:13.163,543.94,OFFBOARD,-6.98,-5.68,1.5,0.38,0,None
11:48:13.674,544.45,OFFBOARD,-5.5,-4.89,1.5,0.58,0,None
11:48:14.128,544.9,OFFBOARD,-3.8,-3.61,1.5,0.7,0,None
11:48:14.606,545.38,OFFBOARD,-2.19,-2.15,1.5,0.76,0,None
11:48:15.023,545.8,OFFBOARD,-0.53,-0.53,1.5,0.78,0,None
11:48:15.501,546.27,OFFBOARD,1.03,1.03,1.5,0.78,0,None
11:48:15.944,546.72,OFFBOARD,2.67,2.6,1.5,0.75,0,None
11:48:16.389,547.16,OFFBOARD,4.16,3.9,1.5,0.68,0,None
11:48:16.843,547.62,OFFBOARD,5.68,5.0,1.5,0.56,0,None
11:48:17.303,548.08,OFFBOARD,7.05,5.71,1.5,0.37,0,None
11:48:17.754,548.53,OFFBOARD,8.32,6.0,1.5,0.05,0,None
11:48:18.195,548.97,OFFBOARD,9.41,5.84,1.5,-0.35,0,None
11:48:18.654,549.43,OFFBOARD,10.31,5.27,1.5,-0.75,0,None
11:48:19.096,549.87,OFFBOARD,11.05,4.31,1.5,-1.06,0,None
11:48:19.551,550.32,OFFBOARD,11.57,3.06,1.5,-1.27,0,None
11:48:19.972,550.75,OFFBOARD,11.89,1.62,1.5,-1.43,0,None
11:48:20.404,551.18,OFFBOARD,12.0,0.03,1.5,-1.57,0,None
11:48:20.846,551.62,OFFBOARD,11.9,-1.51,1.5,-1.7,0,None
11:48:21.296,552.07,OFFBOARD,11.62,-2.91,1.5,-1.85,0,None
11:48:21.745,552.52,OFFBOARD,11.09,-4.23,1.5,-2.07,0,None
11:48:22.172,552.95,OFFBOARD,10.38,-5.21,1.5,-2.36,0,None
11:48:22.609,553.38,OFFBOARD,9.51,-5.8,1.5,-2.74,0,None
11:48:23.060,553.83,OFFBOARD,8.45,-6.0,1.5,3.13,0,None
11:48:23.542,554.31,OFFBOARD,7.23,-5.77,1.5,2.81,0,None
11:48:23.952,554.72,OFFBOARD,5.83,-5.1,1.5,2.6,0,None
11:48:24.444,555.22,OFFBOARD,4.41,-4.1,1.5,2.48,0,None
11:48:24.910,555.68,OFFBOARD,2.78,-2.71,1.5,2.4,0,None
11:48:25.364,556.14,OFFBOARD,1.14,-1.13,1.5,2.36,0,None
11:48:25.839,556.61,OFFBOARD,-0.53,0.53,1.5,2.36,0,None
11:48:26.620,557.39,OFFBOARD,-2.2,2.17,1.5,2.38,0,None
11:48:27.127,557.9,OFFBOARD,-4.86,4.44,1.5,2.51,0,None
11:48:27.848,558.62,OFFBOARD,-6.5,5.46,1.5,2.68,0,None
11:48:28.459,559.23,OFFBOARD,-8.51,6.0,1.5,-3.13,0,None
11:48:29.006,559.78,OFFBOARD,-9.97,5.55,1.5,-2.54,0,None
11:48:29.512,560.29,OFFBOARD,-10.88,4.59,1.5,-2.15,0,None
11:48:30.093,560.87,OFFBOARD,-11.53,3.18,1.5,-1.89,0,None
11:48:30.743,561.52,OFFBOARD,-11.93,1.25,1.5,-1.68,0,None
11:48:31.327,562.1,OFFBOARD,-11.95,-1.07,1.5,-1.48,0,None
11:48:31.969,562.74,OFFBOARD,-11.59,-2.99,1.5,-1.28,0,None
11:48:32.489,563.26,OFFBOARD,-10.77,-4.75,1.5,-0.94,0,None
11:48:33.086,563.86,OFFBOARD,-9.82,-5.65,1.5,-0.53,0,None
11:48:33.731,564.5,OFFBOARD,-8.43,-6.0,1.5,0.02,0,None
11:48:34.299,565.07,OFFBOARD,-6.6,-5.51,1.5,0.44,0,None
11:48:35.216,565.99,OFFBOARD,-4.8,-4.4,1.5,0.64,0,None
11:48:35.723,566.5,OFFBOARD,-1.63,-1.61,1.5,0.77,0,None
11:48:36.191,566.96,OFFBOARD,0.13,0.13,1.5,0.79,0,None
11:48:36.940,567.71,OFFBOARD,1.75,1.73,1.5,0.77,0,None
11:48:37.388,568.16,OFFBOARD,4.36,4.06,1.5,0.67,0,None
11:48:37.847,568.62,OFFBOARD,5.79,5.07,1.5,0.55,0,None
11:48:38.289,569.06,OFFBOARD,7.21,5.76,1.5,0.33,0,None
11:48:38.768,569.54,OFFBOARD,8.44,6.0,1.5,0.02,0,None
11:48:39.217,569.99,OFFBOARD,9.55,5.78,1.5,-0.42,0,None
11:48:39.659,570.43,OFFBOARD,10.45,5.14,1.5,-0.81,0,None
11:48:40.098,570.87,OFFBOARD,11.13,4.16,1.5,-1.09,0,None
11:48:40.538,571.31,OFFBOARD,11.63,2.85,1.5,-1.3,0,None
11:48:41.286,572.06,OFFBOARD,11.92,1.4,1.5,-1.45,0,None
11:48:41.918,572.69,OFFBOARD,11.93,-1.27,1.5,-1.68,0,None
11:48:42.467,573.24,OFFBOARD,11.47,-3.38,1.5,-1.91,0,None
11:48:43.059,573.83,OFFBOARD,10.72,-4.82,1.5,-2.22,0,None
11:48:43.526,574.3,OFFBOARD,9.62,-5.75,1.5,-2.7,0,None
11:48:43.991,574.76,OFFBOARD,8.54,-6.0,1.5,-3.12,0,None
11:48:44.458,575.23,OFFBOARD,7.32,-5.8,1.5,2.83,0,None
11:48:44.902,575.67,OFFBOARD,5.89,-5.13,1.5,2.6,0,None
11:48:45.360,576.13,OFFBOARD,4.43,-4.12,1.5,2.48,0,None
11:48:45.813,576.59,OFFBOARD,2.83,-2.75,1.5,2.4,0,None
11:48:46.256,577.03,OFFBOARD,1.27,-1.26,1.5,2.36,0,None
11:48:46.677,577.45,OFFBOARD,-0.28,0.28,1.5,2.36,0,None
11:48:47.157,577.93,OFFBOARD,-1.83,1.81,1.5,2.37,0,None
11:48:47.634,578.41,OFFBOARD,-3.53,3.37,1.5,2.43,0,None
11:48:48.093,578.87,OFFBOARD,-5.14,4.65,1.5,2.53,0,None
11:48:48.548,579.32,OFFBOARD,-6.55,5.49,1.5,2.69,0,None
11:48:48.991,579.76,OFFBOARD,-7.87,5.94,1.5,2.96,0,None
11:48:49.462,580.23,OFFBOARD,-9.01,5.95,1.5,-2.95,0,None
11:48:50.003,580.78,OFFBOARD,-10.02,5.51,1.5,-2.52,0,None
11:48:50.532,581.3,OFFBOARD,-10.97,4.44,1.5,-2.11,0,None
11:48:50.994,581.77,OFFBOARD,-11.6,2.97,1.5,-1.86,0,None
11:48:51.425,582.2,OFFBOARD,-11.91,1.46,1.5,-1.7,0,None
11:48:51.873,582.65,OFFBOARD,-12.0,-0.06,1.5,-1.57,0,None
11:48:52.326,583.1,OFFBOARD,-11.88,-1.7,1.5,-1.42,0,None
11:48:52.789,583.56,OFFBOARD,-11.54,-3.16,1.5,-1.26,0,None
11:48:53.277,584.05,OFFBOARD,-10.96,-4.46,1.5,-1.03,0,None
11:48:53.725,584.5,OFFBOARD,-10.17,-5.4,1.5,-0.69,0,None
